sentence,label
"The mind is never satisfied with the objects immediately before it, but is always breaking away from the present moment, and losing itself in schemes of future felicity... the natural flights of the human mind are not from pleasure to pleasure, but from hope to hope.",pleasure
"Pain has its reasons, pleasure is totally indifferent.",pleasure
"Rod Lurie is one of the most brilliant directors I've ever had the pleasure of working with. He shoots like Clint Eastwood: no fuss. When he's got it, he knows it - one or two takes.",pleasure
"While it's a hard-won physically demanding job to do an action movie, and you're repeating yourself over and over again, the action scenes, just those alone, were a visual pleasure for the audience. And they gave me some gratification as an actor.",pleasure
"Pride is a man's pleasure in his own accomplishments.",pleasure
"It is a pleasure to have outlasted six generations of television critics.",pleasure
"Pleasure is nothing else but the intermission of pain.",pleasure
"A lot of foreigners will ask about eating habits, 'What's your guilty pleasure?' I have no guilt. Whatever I do, I enjoy it, and that's the point. I think if you start feeling guilty about it, that's a problem. So, no guilty pleasures. I'm happy, totally free of guilt.",pleasure
"It is one of the strange quirks of human nature that the harder it is to do something, the more pleasure we take in doing it.",pleasure
"A man who is full of pleasure is bound to be a man who is full of pain.",pleasure
"Among the followers of pleasure there are many who need a degree of excitement in their occupations almost as great as their pleasure-seeking believers.",pleasure
"If the philosopher has a yearning for knowledge, he will lose it when he loses the pleasure of being listened to.",pleasure
"Pleasure is the revolutionary act in the face of suffering.",pleasure
"All novels have an element of autobiography in them, that pain, or suffering, or pleasure is based on the author's own. But in my case, that's as far as it goes.",pleasure
"Imagination is a useful substitute for the real thing - a useful substitute for the real thing - when real pleasure is hard to come by, too risky, or too much work.",pleasure
"To embrace happiness is to know that the world goes away from us, that petals fall and that loved ones die. It is not possible to prevent this from happening, but it is possible to live in such a way that we can be grateful for the time we have.",pleasure
"Though sages may pour out their wisdom's treasure, there is no sterner moralist than pleasure.",pleasure
"That's the thing with comedy, a really good joke has something completely delightful and slightly pure about it, and creating a joke is an enormous pleasure.",pleasure
"Throughout the whole of human experience, people have read history because they felt it was a pleasure and that it was in some way instructive. The profession of professor of history has taken it in a very different direction.",pleasure
"Roxy Music and 'For Your Pleasure' are exercises in learning and unlearning accents and manners, the pop equivalent of 'The Talented Mr. Ripley.' The clothes, the mannerisms, the voice are all fake, but not perfectly so.",pleasure
"If I have done or shown any little thing in accordance with God's good pleasure, no one should say that it is my ignorance; but let this be your conclusion and let you think this way - and it is the perfect truth - that it is a gift of God.",pleasure
"The pleasure isn't in the cookie, but in the pattern the crumbs make when the cookie crumbling.",pleasure
"They eat the delicious creations of their famous chefs as if they were eating the vulgar peasant dishes that consist mainly of garlic and tomatoes, or the octopus and shrimp of a fisherman fried in a fragrant olive oil on a desolate little beach.",pleasure
